text,humor
My mum laughed at me when I said I was going to make a car out of spaghetti. She soon shut up when I drove pasta.,True
"Did you realise that a woman's ""I'll be ready in five minutes"" and a man's ""I'll be home in five minutes"" are exactly the same?",True
Why doesn't God like pizza? Because he doesn't exist.,True
"They say one in every four men is gay, so there must be one in my group of friends. I hope it's Michael - he's super cute.",True
"A police recruit was asked during the exam, ""What would you do if you had to arrest your own mother?"" He said: ""Call for backup.""",True
How to workout your 'arsehole' name. Replace your first name with the word 'Piers' and your surname with the word 'Morgan'.,True
"I said to my wife the other day ""Why dont you tell me when you have an orgasm?"" She said ""I dont like to ring you at work.""",True
"A man goes into a library and asks for a book on suicide. The librarian says, ""Fuck off, you won't bring it back.""",True
My girlfriend is a porn star. She is going to be so pissed off when she finds out.,True
"Klopp used to have the ""Yellow Wall"". Now he's going to have small pieces of red wall instead. Under his car, where the wheels used to be.",True
What do the donkeys in Blackpool get for their lunch? A half hour the same as everyone else.,True
"""If women ruled the world,"" said my wife, ""there'd be no wars."" ""That's true,"" I replied. ""Wars require strategy and logic.""",True
"A guy walks into the psychiatrist wearing only shorts made from Bubble wrap. The psychiatrist says ""Well, I can clearly see you're nuts.""",True
"Gynaecologist, at your cervix.",True
I told the doctor I broke my leg in two places. He told me to quit going to those places.,True
"Hi, welcome to Fight Club. First of all, how did you hear about us?",True
What do you call a woman with one leg? Eileen. What do you call a woman with one leg laying on the floor? Eileen Dover.,True
What do you call a man with a rabbit up his arse? Warren,True
What do you call a woman juggling 3 pints of beer? Beatrix. What do you call a woman juggling 3 pints playing snooker? Beatrix Potter,True
What do you call a man who used to be an artist? Drew,True
What do you call a Scottish man who works in a cloakroom? Angus Mccoatup,True
What do you call a cross dressing dinosaur? Trannysauras Rex,True
What do you call an obese Arab? Yafat Fuqa.,True
What do you call a man with a car on his head? Jack,True
What do you call a man with no arms or legs lying by front of the door? Matt,True
What do you call a man in a pile of leaves? Russell,True
What do you call a man that steals everyday? Robin Daley,True
What do you call a leper in a hot tub? Stu,True
What do you call a man with a haggis on his head? Scott,True
What do call a woman with a tortoise on her back? Shelley,True
What do you call a man with ham on his head? Hammed. What do you call a man with more ham on his head? Mohammed,True
What do you call a man with a car number plate on his head? Reg. What do you call his brother? R Reg,True
What do you call a man with 3 eyes? Seymour,True
What do you call a man with no arms or legs in water? Bob. What do you call a man swimming in water with no arms or legs? Clever Dick,True
How do you fix a massive violin? Chellotape,True
What do you call a deer with no eyes? No idea! What do you call a deer with no eyes and no legs? Still no idea!,True
How do you make a snooker table laugh? Put your hand in its pocket and tickle it's balls.,True
Did you know that the people of Dubai don't like the Flintones? But Abu Dhabi do.,True
"A man walks into a bar with a slab of asphalt under his arm and says: 'A beer please, and one for the road.'",True
"When you get a bladder infection, urine trouble.",True
I was ironing the curtains last night. Fell through the window!,True
"Fell asleep at a party last night, and someone put a teabag in my mouth, i went mental! No one treats me like a mug.",True
What do you call a fish with three eyes? Fiiish,True
What do you call a large bloke with four faces and eight hands? Big Ben.,True
What do you call a wolf that swears? A swear wolf,True
How do you make a door laugh? Tickle it's knob.,True
I used to be an archaeologist. But my career ended in ruins.,True
Why did the sperm cross the road? Because I put on the wrong socks before I went for a walk.,True
I've decided to marry a pencil. I can't wait to introduce my parents to my bride 2B.,True
I got kicked out of my local record store after enquiring about a Coldplay song. I only went looking for Trouble.,True
To whoever invented the zero: thanks for nothing.,True
Did you hear that two men went to prison for stealing a calendar? They both got six months,True
I worked as a stand up comedian in a old peoples home once. None of them understood my jokes but they still pissed themselves.,True
I can't believe pretzels are knot bread.,True
Dim light bulbs or bright light bulbs? Watts the difference.,True
I never question myself. Why should I start now?,True
I've just bought a load of cheap Harry Potter DVDs. They were only two Quidditch.,True
Did you hear about the angry gymnast? He just flipped.,True
What do you call a dodgy neighbourhood in Italy? A Spaghetto.,True
I just drank some WKD with ice in it. It was wicked.,True
Sometimes I watch football holding a PlayStation controller just to screw with girlfriends head.,True
What do you call a nervous javelin thrower? Shakespeare.,True
"I rang the council today to ask if I could have a skip outside my house? The bloke said ""You can cartwheel around the block for all I care"".",True
How do you find a blind man in a nudest colony? It isn't hard.,True
How many immature people does it take to change a light bulb? Your mum.,True
Two drums and a cymbal fall off a cliff. Ba-dum tish!,True
"Past, Present and Future walked into a bar. It was tense.",True
"My wife said to me, ""I'm fed up with you being so lazy, pack your bags and leave."" I said, ""You pack them.""",True
Accidentally swallowed some Scrabble squares. Going for a poo could spell trouble!,True
Wind turbines. I'm a big fan.,True
"Rick Astley asked if he could borrow my Pixar films? ""Ok"" I said. ""Here's Toy Story, Cars &amp, Finding Nemo but I'm never gonna give you Up""",True
Why is Pingu's dad always ironing when none of them wear clothes?,True
I see Boomerangs are making a comeback.,True
"Last weekend, they held a minute's silence at the Etihad Stadium. It blended in nicely with the other 89.",True
"I walked down a street where the houses were numbered 64K, 128K, 256K, 512K and 1MB. It was a trip down memory lane.",True
What sits at the bottom of the sea and shivers? A nervous wreck.,True
How did the burger wear it's hair? In a bun.,True
"I asked Sean Connery whats his favourite London landmark was? ""Shard"". I know it is mate but just give it a go..",True
"I could of been a snooker player, but no one gave me a break.",True
"I saw this bloke chatting up a cheetah, I thought ""he's trying to pull a fast one"".",True
The History Channel +1. Where History repeats itself.,True
What time is it when you see an elephant sitting on your tv? Time to buy a new tv.,True
I'd love to get into herb gardening. I just don't have the thyme.,True
You're telling me I need to study? No thanks I'll pass.,True
Want to hear a joke about pizza? Never mind it's too cheesy.,True
I went to the shop to buy some camouflage trousers earlier. But I couldn't find any.,True
Why was the pube angry? Because it was pissed off.,True
"Innuendo, an Italian suppository.",True
"Doctor said I had jelly, custard and sponge in my ears. Explains why I was a trifle deaf.",True
"My wife left me because she said I'm obsessed with the muppets. Apparently, I'm not ready for a kermitment.",True
Found a joke in the bin today. It was rubbish.,True
"Whats pink and wrinkly, and hangs out your pants? Your Mum.",True
"Quasimodo goes to the pub and says ""Scotch whiskey please"". Barman says ""Bell's alright?"" Quasi says ""Mind your own business"".",True
I'd tell you a chemistry joke but I know I wouldn't get a reaction.,True
Why is peter pan always flying? He neverlands. I like this joke because it never grows old.,True
I love pressing F5. It's so refreshing.,True
How do you organize a space party? You planet.,True
What do you call a fake macaroni? An impasta.,True
What's Forrest Gump's password? 1forrest1,True
Why didn't the lifeguard save the hippie? Because he was too far out man!,True
Did you hear about the Italian chef with a terminal illness? He pastaway. Cannoli do so much. Now hes just a pizza history.,True
My maths teacher called me average. How mean!,True
"I met a girl with 12 nipples today. Sounds fun, dozen tit.",True
"Mexican jokes and black jokes are pretty much the same. Once you've heard Juan, you've heard Jamal.",True
Headmaster of Hogwarts falls down the stairs. Tumbledore.,True
My wife left me because she said it was annoying how I related everything in life to batman. What a Joker.,True
"Bought a suit made from a cactus, looked pretty sharp in it.",True
"At the barbers today, I asked to have my hair cut like Tom Cruise, so he gave me a cushion to sit on.",True
I was gutted when my cat drowned in the washing machine. At least he died in Comfort.,True
Pakistani cricketers. They'll give you a run for your money.,True
"A dog walker was found dead in the local park, police have found the dog, but as of yet, they have no lead.",True
"My gambling addiction cost me my marriage! Or, as I like to think of it, won me a divorce",True
What do you call cheese that isn't yours? Nacho Cheese,True
Two silk worms had a race... it ended in a tie.,True
Did you hear about the dyslexic man that walked into a bra?,True
"I went to Waterstones &amp, asked the woman for a book about turtles. She asked ""hardback?"" and I was like ""yeah, and little heads"".",True
Surely every car is a people carrier?,True
My cat is recovering from a massive stroke.,True
What so you call a teacher that's always late for school? Mr Bus.,True
What do you call a pig with no clothes on? Streaky bacon.,True
Why did the golfer wear two pairs of trousers? In case he got a hole in one!,True
I think my baby frog is eastern European. It's a tad Polish,True
What kind of light must you switch on with your leg? A knee-on.,True
What's pink and fluffy? Pink fluff. What's blue and fluffy? Pink fluff holding its breath.,True
"I asked God for a bike, but then I realised God doesn't work that way. So I stole a bike and asked for forgiveness.",True
What do you call a surprised Chinese man? Ho Lee Fuk,True
Who's the coolest guy at the hospital? The ultrasound guy! But what about when he's not there? The hip replacement guy!,True
"What's large, white and can kill you if it fell out of a tree? A fridge.",True
Just bought an amazing stereo that's made of cake. It's a gateaux blaster.,True
Always remember that you're unique! Just like everyone else.,True
Traffic Update: Vicks Vaporub lorry has overturned on the motorway. Police have confirmed that there will be no congestion for 8 hours,True
5/4ths of people have problems with fractions.,True
How do you make antifreeze? Hide her cardigan.,True
How do you turn a duck into a soul singer? Stick it in the microwave until it's Bill Withers,True
Really hate my new job crushing empty Coca-Cola cans. Its soda pressing.,True
Our old sofa felt terrible yesterday. But now it's fully recovered,True
I've always wanted to learn how to juggle. I just don't have the balls to do it.,True
What happens to a frog's car when it breaks down? It gets toad away.,True
I just drank clearasil. It really hits the spot.,True
What does a lion use to help it drill? A roar plug.,True
Apparently David Hasselhoff is changing his name to David Hoff. He can't be arsed with the Hassel anymore.,True
Why was the biscuit crying? Because it's mother was a wafer too long,True
What's blue and smells like red paint? Blue paint,True
I got a birthday card and when I opened it a Yorkshire pudding fell out. It was from Aunt Bessie!,True
What did the shetland pony say when he had a sore throat? Sorry. I'm a little horse.,True
"What did the grape say when it was stepped on? Nothing, it just gave a little wine.",True
Talking to a guy today who invented crosswords. Can't remember his name though. S_e_e,True
"I saw a midget dressed like Hitler yesterday &amp, I thought.. ""that's a little racist"".",True
My mate got sacked from working on the dodgems. He's suing for funfair dismissal.,True
What's got two legs and bleeds a lot? Half a dog.,True
I promised my wife the earth today. But gave her the life and electrocuted her.,True
Do you want to hear a joke about sodium? Na...,True
"My hot lesbian neighbours got me Rolex for my birthday. It's nice, but I think they misunderstood me when I said, ""I wanna watch"".",True
Tampax jokes just aren't funny! Period.,True
I was wondering why the ball kept getting bigger and bigger and bigger... and then it hit me.,True
Why does Noddy have a bell on his hat? Because he's a twat.,True
What cheese is made backwards? edam,True
Where do birds meet for coffee? Nest-cafe,True
"People in the UK eat more bananas than monkeys. Last year they consumed 72,400 bananas and only 4 monkeys.",True
I didn't like the food on my flight home. It was too plane.,True
"With the new starwars film due out, Haribo have released some new sweets. I dont like them, they're all chewy.",True
I stayed up all night to see where the sun went. Then it dawned on me.,True
My mate has a new job clearing leaves this Autumn. He reckons he's going to rake it in.,True
"Driving past a field &amp, saw a scarecrow trying to have a wank. I thought ""That scarecrow is clutching at straws.""",True
Want to hear a construction joke? I'm working on it,True
I can't believe I got fired from the calendar factory. All I did was take a day off.,True
What is Bruce Lee's favorite drink? Wataaaaah!,True
"I was going to look for my missing watch, but I could never find the time.",True
"Thank god for nipples! Without them, boobs would be pointless.",True
My friend recently got crushed by a pile of books. He's only got his shelf to blame.,True
"Yesterday I accidentally swallowed some food coloring. The doctor says I'm OK, but I feel like I've dyed a little inside.",True
How can you spot the blind guy at the nudist colony? It's not hard.,True
Just met a charming transvestite from the Manchester area. He had a Wigan address.,True
Man who invented anagrams has died. May he Erect a penis.,True
"This girl came up to me today and said she recognized me from the vegetarian club. I was confused, I'd never met herbivore.",True
How did the nucleus escape from prison? Through the cell wall.,True
What do you call a sick eagle? Illegal.,True
Did you hear about the dyslexic who walked into a bra?,True
Why did Nivea Creme? Because Max Factor.,True
Where does Kylie Minogue get her kebabs from? Jason's Donner Van,True
"Dog goes into B&amp,Q &amp, says ""excuse me, may I have a job?"" Stunned clerk ""have you tried the circus?"" Dog ""what would a they want with a plumber?""",True
What's the difference between a snowman and a snow woman?Snowballs.,True
Did you hear about the local crossword champion who passed away? You can find him at the local cemetary 6 down and 4 across.,True
What do you call a judge with no fingers? Justice Thumbs,True
There's reports coming in about an unexplained explosion that's caused a 75ft deep hole in Trafalgar Square! Police are looking into it.,True
Did you hear the one about the man with 5 cocks? His underpants fit like a glove.,True
"It cost me £5 to put air in my tyres yesterday! Oh well, that's inflation for you.",True
Did you hear about the Italian chef with a terminal illness? He pastaway.,True
Why did I divide sin by tan? Just cos.,True
A man took an airline to court after his luggage went missing. Unfortunately he lost his case.,True
"For my next trick, I will eat a musical instrument in a bread bap. Drum roll please.",True
Just met Jurgen Klopps little brother. Klippety,True
"Walking past the prison and saw a midget climbing down the wall. He glared at me. Said to my friend ""That's a little con descending""",True
I wrote a song about tortilla. Actually it's more of a wrap.,True
"Boss: ""How good are you at PowerPoint?"" Me: ""I Excel at it."" Boss: ""Was that Microsoft Office pun?"" Me: ""Word.""",True
What's the hottest part of the sun? Page 3,True
"Last week I went to see the foot doctor, I took out my willy &amp, the doctor said ""that's not a foot!"" I said""I know, but it's a good 11 inches""",True
What do you call a woman covered in grass. Lawna,True
"Midget psychic escaped from prison! Newspaper headline reads, Small Medium at Large.",True
What did the policeman say to his belly? You're under a vest.,True
"If at first you don't succeed, then skydiving is not for you.",True
There are three types of people in this world. Those that can count and those that can't.,True
Teacher: Name 6 wild animals? Student: Four elephants and two lions,True
Had sex with a transvestite the other day. She took it like a man.,True
What do you call a man with no shins or feet? Neil,True
Why did the leper fail his driving test? He left his foot on the brake.,True
What do you call Postman Pat on the dole? Pat,True
Just had a mole removed from my penis. It's my own fault for shagging moles.,True
Congratulations to Tu Youyou on winning the Nobel Prize in Medicine and for being the most confusing person to sing Happy Birthday to.,True
Rap is basically 75% cRap.,True
My neighbour Mohammed has given up white water rafting. He's now a Muslim ex-streamist.,True
What did the finger say to the thumb? I'm in glove with you.,True
So I was steering a boat with my stomach muscles. Abseiling,True
I like lions manely because of their hair.,True
What's pink and invisible? This grapefruit.,True
"I took the rear view mirror out of my car, and since then. I've never looked back",True
"I asked a Chinese girl for her number. She replied ""Sex! Sex! Sex! Free sex tonight!"" I said ""Wow!"" Then her friend said ""She means 6663629"".",True
Guess who I bumped into in specsavers the other day. Everyone!,True
What's the difference between a chick pea and a potato? You wouldn't pay to have a potato on you.,True
"A Mexican magician tells the audience that he will disappear on the count of three. Uno, dos... then *poof* he disappeared without a tres!",True
Whats the difference between ignorance and apathy? I don't know and I don't care.,True
What noise does a nut make when it sneezes? Cashew.,True
"Two satellites decided to get married. The wedding wasn't much, but the reception was incredible!",True
I like to tease my dyslexic dwarf friend alot. Its not big and its not clever.,True
What do ya call a woman who throws all her bills on the fire? Bernadette,True
"Why was 6 scared of 7? Because 7,8,9",True
My wife accused me of having OCD. I soon put her in her place.,True
How does a politician sleep? First he lies on one side then he lies on the other.,True
What do you do if you see a spaceman? Park in it man.,True
What sort of jam can't you eat? Traffic jam.,True
"Two sausages in a frying pan, one says to the other: ""bloody hell it's hot in here"". The other says ""OMG, A talking sausage!""",True
Make the little things count. Teach midgets maths.,True
Renewable energy. I'm a big fan.,True
What do you call a woman stretched across a tennis court? Annette,True
What do you call a man with a seagull on his head? Cliff,True
"I had to call the Elvis impersonator hotline yesterday. Got told to press, 1 for the money 2 for the show",True
What do you call a man without a spade? Douglas.,True
What do you call a man with a spade? Doug.,True
What's red and white and flies at night? A sanitary owl.,True
Did you hear about the paper boy? He blew away.,True
My neighbour complained to me about my dog chasing people on a bike. My dog can't even ride a bike.,True
What do gay horses eat? Haaaaaaaaayyyyyyyy,True
Dating a girl from the zoo. She's a keeper.,True
I just spent all day looking for a cat with one eye. I think I would of found it if I used both.,True
Why did the scarecrow get an award? He was outstanding in his field.,True
What do you call a cow with no legs? Ground Beef.,True
What do you call a man in the sea with no arms and no legs? Bob,True
An ice cream seller was today found on the floor of his van covered in hundreds and thousands. Police said he topped himself.,True
What's black and white and eats like a horse? A zebra.,True
My wife is a magician. She turned our car into a tree,True
I bought some shoes off of a drug dealer. I don't know what he laced them with but I've been trippin all day.,True
"I got the wife a wooden leg for Christmas, it's not a main present, just a stocking filler.",True
What did the cheese say when it saw it's self in the mirror? Halloumi!,True
How did the cheese paint his wife? He double Gloucester.,True
Dyslexic rules KO,True
What's the best cheese to use if you want to lure a bear out the woods? Camembert.,True
Just invited my friends round for a Vodka party. Everyone was in great spirits.,True
"How many sound technicians does it take to screw in a lightbulb? One two, One two",True
I asked the greengrocer for a bag of onions. He gave me one and said that's shallot.,True
What do you call a parrot under an umbrella? Polly unsaturated,True
When I got home from work I joined all my watches end to end to make a belt. What a waist of time!,True
What did the sea say to boat? Nothing it just waved.,True
I got stung by a bee the other day. £20 for a jar of honey.,True
A dentist and a manicurist married. They fought tooth and nail.,True
I got myself a new job in the telescope factory. Things are really looking up.,True
I was in Tesco the other day and couldn't work out which pasta I needed to buy. Then the penne dropped.,True
How much do cockneys pay for their shampoo? Pantene.,True
Hear about the dyslexic pimp who bought a warehouse?,True
Why can't Stevie Wonder see his friends? Because he's married.,True
Where did Napoleon keep his armies? Up his sleevies.,True
My boyfriend has just got a job as a light switch engineer. Its really turned me on.,True
My girlfriend saw the backseat of my car last night! She said it needed hoovering.,True
"Me: People say I've got a special way of lighting up the roomJudge: It's called arson &amp, those people are witnesses.",True
Tampax have announced that they will be replacing their traditional tampon string with tinsel. This will be for the Christmas Period only.,True
Did you hear about those new corduroy pillowcases? They're making headlines.,True
You cant beat a boiled egg.,True
"Two monkeys in a bath together. First one says: ""Ooh Ooh Ah Ah"" Second one says: ""Best put some more cold water in then"".",True
How do u find Will Smith in the snow? Look for the fresh prints.,True
Whats red and bad for your teeth? A brick.,True
What is Mr T's favourite yoghurt? Petit Filou,True
Why did the alien leave the party? Because the atmosphere wasn't right.,True
"I used to go out with a Dutch girl who wore inflatable shoes, but then she popped her clogs!",True
What's got 8 eyes and 8 legs? 8 pirates.,True
I'd love to have a job cleaning mirrors. It's something I could really see myself doing.,True
What has 20 legs and flys? 5 dead horses.,True
"Had a fight last night with the wife, she threw a lettuce at me! That's just the tip of the iceberg.",True
"I once had a dog called Blacksmith. Every time i kicked it, he made a bolt for the door!",True
There was a fight in the chippy last night! Two fish got battered.,True
"I got offered a 42 inch TV for £25, the only problem is that the volume button doesn't work. For that price though, you can't turn it down.",True
What do you get hanging from apple trees? Sore arms.,True
"What did the girl with no arms get for Christmas? Gloves. Only joking, she hasnt opened her presents yet",True
What invisible and smells like carrots? Rabbit farts,True
What's the fastest type of cake? Scone,True
My horse will only come out of its stable when it gets dark. It's becoming a night mare. ,True
Why did the little girls ice cream melt? She was on fire.,True
A woman looked in the mirror and was shocked to see her first strands of grey hair. She thought she'd dye.,True
What's made of brass and sounds like Tom Jones? Trombones.,True
Why shouldn't you shake hands with Tigger? Because he plays with Pooh.,True
Buying spiders from the pet store costs way more than getting them off the web.,True
What's orange and sounds like a parrot? A Carrot,True
I taught my Dog to play the trumpet on the London Underground. We went from Barking to Tooting in about an hour.,True
"Just been to visit my mates new baby, they asked me if I wanted to wind him. I thought that was a bit harsh, so I just gave him a dead leg.",True
I've got a joke about a tendon but it's a bit close to the bone.,True
Why was the pie waiting on the corner? Because it was meat n potato.,True
What do thieves get for stealing calendars? 12 months,True
My ex girlfriend was a girl called Anna Sthetic. She was a right knockout.,True
I went to a seafood disco last night. Pulled a mussel.,True
Need an ark? I Noah guy.,True
I cut my finger whilst slicing cheese. I have grater problems.,True
What's the difference between virgin olive oil and regular olive oil? Popeye's penis.,True
"How many psychologists does it take to change a lightbulb? One, but that lightbulb has to want to change.",True
"My family think I spend too much time doing dot-to-dot puzzles. But it's okay, I know where to draw the line.",True
What did the female dinosaur call her blouse business? Try Sarah's tops.,True
What do you call a boomerang that won't come back? A stick,True
Becoming vegetarian is a big missed steak.,True
"Two cannibals eating a clown. One turns to the other and says ""This taste funny to you?""",True
"Someone threw a piece of cheese at me in the supermarket, I didn't think it was very mature.",True
I thought I'd lost my dog in London at the weekend. Turns out he was just outside Barking.,True
How do you get Pikachu on a bus? Pokemon.,True
My front door was cheap. Made of foam. You can't knock it!,True
I drank a bottle of cat shampoo last night. Dont ask meow!,True
Why did the little girl fall off the swings? Because she has no arms.,True
What do you call a sheep in the army? Lambo,True
I met the man who invented windowsills. What a ledge.,True
What's E.T. Short for? He's only got little legs!,True
A mummy covered in chocolate and nuts has been discovered in Egypt. Archaeologists believe it may be Pharaoh Roche.,True
"My wife said she was leaving me because of my obsession with ""The Monkeys"". I thought she was joking, then I saw her face.",True
"The wife is cleaning out the cupboards, dirty, filthy and covered in cobwebs. But she's good with the kids!",True
"I told my Mum I'd made a car out of spaghetti, but she didn't believe me! Should of seen her face when I drove pasta.",True
"Went into a record shop and asked if they had anything by The Doors. He said ""yes, a plant and a fire blanket.""",True
What did the bad plant say to the good plant? I've turned over a new leaf.,True
"I had a huge fight with my girlfriend yesterday, but I know she'll come crawling back to me. I stole her wheelchair.",True
Threw the washing machine at the missus. Bosch!!,True
Tea is for mugs.,True
I start my new job in Seoul next week. I thought it was a good Korea move.,True
My wife has left me because she says I keep treating her like a pet. She'll be back when she's hungry.,True
"My dad told me to stop using such high calibre rounds when we were out hunting. As usual, it went in one deer and out the other.",True
I used to have a job as a drill operator. It was well boring.,True
"After complaints about its bright lights, our local Chinese restaurant has agreed to Dim Sum.",True
When a clock is hungry it goes back four seconds.,True
My pet mouse 'Elvis' died last last. He was caught in a trap..,True
The wife asked me to get that spray that will make the curtains smell nicer. Apparently femfresh wasn't it,True
Whats green and smells of pork? Kermits finger.,True
Tried to catch fog yesterday. Mist,True
"What did the 0 say to the 8? ""Nice Belt""",True
Where do fish keep their money? In a riverbank.,True
"What does a Mexican put under his carpet? Underlay, underlay.",True
Why did the Mexican push his wife off a cliff? Tequila!,True
Why did Sepp Blatter cross the road? To get to the other bribe!,True
What the best cheese to hide a horse with? Mascarpone.,True
"One of the best things about living I Sweden? Well, the flag is a big plus.",True
It's a sad day today my best pal died of heartburn. I still can't believe Gaviscon.,True
Whats the difference between a hippo and a zippo? Ones heavy the others a little lighter.,True
Was walking round Tesco's the other day and a bloke threw a big lump of cheese at me! I thought how dairy!,True
I'm going to a deodorant party at the weekend. Roll on Saturday.,True
"Man goes into a chip shop with a salmon under his arm. He says ""Got any fishcakes?"" ""No sorry"" ""Awww that's a shame it's his birthday""",True
Bought myself a universal remote control last night. This could change everything..,True
A clown has been sacked for turning up late for his job at the circus. He is suing for funfair dismissal.,True
What do you call a cowboy with no money? Skint Eastwood.,True
This song is called subtraction Take it away!,True
"A bloke walked into a Fishmongers with a giant condom under his arm. ""A pound a fillet?"" The Fishmonger replied ""A pound you don't"".",True
"Took the shell off my racing snail this weekend. Thought it might speed him up. If anything, it made him more sluggish.",True
"Have you heard about the new Eddie Stobart film coming out? It looks quite good, i've seen the trailer!",True
What's brown and sticky? A stick.,True
Breaking News: Pedigree Chum have gone bust! They've called in the retrievers.,True
Did you hear about the magic tractor? It turned into a field.,True
"Two fish in a tank. One says to the other ""Do you know how to drive this?""",True
If you hold a mackerel to your ear you can just about hear the fishmonger in Morrisons telling you to put the fucker down.,True
What is a pirate's favourite letter of the alphabet? None. Historians have suggested that most pirates would have been illiterate.,True
Why did the Baker have brown hands? Because he kneaded a poo.,True
What's the difference between light and hard? You can go to bed with a light on.,True
"A bloke just ran up to me and said he was going to beat me up with the neck of his guitar! I said, is that a fret?",True
What kind of bees produce milk? Boo-bees.,True
"Roses are red, Violets are blue, I've got dementia, Cheese on toast.",True
Did you hear about the dyslexic agnostic? He didn't believe in Dog.,True
"Got caught having a pee in the local swimming pool today. Lifeguard shouted so loud, I almost fell in...",True
Today my dog 'Minton' swallowed a shuttlecock. Bad Minton!!!,True
Singing in the shower is all fun and games until you get shampoo in your mouth. Then it's a soap opera.,True
Did you hear about the blind circumciser? He got the sack!,True
I used to work in a shoe recycling shop. It was sole destroying.,True
"2 dyslexics are in a kitchen. One says to the other ""can you smell food?"" The other one says ""I can't even smell my own name!""",True
I had a threesome with a scalene and an isosceles. It was a love triangle.,True
Whiteboards. They're remarkable.,True
I'm reading a book about anti-gravity. It's impossible to put down.,True
How do you make a sausage roll? Push it down a hill.,True
"I was arguing with my girlfriend in Nandos when my best mate ran off with the garlic bread &amp, coleslaw! I wish he would stop taking sides.",True
My wife came home from work crying yesterday and asked me to console her. So I hit her over the head with my Xbox.,True
"I used to be addicted to soap, but now I'm clean.",True
"How does Moses make his tea? Hebrews it. I'm serious, that Israeli how he does it.",True
What is E.T. short for? He has really small legs,True
It's real hard being a single mother when you're male and In your mid-twenties.,True
Paying rent is like hitting a snooze button on being homeless.,True
"If an apple is 100% paralyzed , is it considered a fruit or a vegetable?",True
"The happier Asian's get, the less they can see.",True
New study shows that slight overweight women live longer                      Than the men who mention it,True
My coworker keeps showing me pics asking if I've seen her baby. I told her it's been two years and she's not going to find them,True
"I used to do drugs. I still do, but I used to too.",True
Why do you never make fun of a fat girl with a lisp? She's probably thick and tired of it,True
Smoking cigarettes is a great way to commit suicide if you're a procrastinator.,True
"Speeding has never killed anyone. suddenly becoming stationary, now THATS what gets you.",True
Watching Jeopardy backward is like seeing 3 panelists ask questions where Trebek always gets them right,True
"When I'm bored, I call sick into places I don't work, today I'm getting written up at Ross.",True
"What's a pirate's favorite thing to read?
Nothing, he can't.",True
"What's worse than finding a fly in your soup?
This punchline",True
"Saw a raggedly dressed boy in the street and asked if he was an orphan. ""what gave me away?"" He asked, I said, ""your parents""",True
"I came across a hooker who'd do anything for $50
Guess who got the porch repainted?",True
"I try to teach my mom something new every day, because you're supposed to learn from your mistakes",True
I wanted to marry my English teacher when she got out of prison.. But apparently you can't end a sentence with a proposition,True
If a wipe down my vacuum with a paper towel.. That makes me a vacuum cleaner.,True
Did anyone wake green day up?,True
"If the gas station is 2 miles away and my dad can drive at 60MPH, why hasn't returned from getting snacks for 6 years?",True
So glad I don't have to  hunt for food. I don't even know where sandwiches live.,True
What do you call crystal clear urine? 1080pee,True
Is it bad to hate a certain race? Because I absolutely loathe Rainbow Road.,True
If you're an astronaut and don't break up with someone by saying ' I need some space ' you're wasting everyone's time.,True
Just designed a website for orphans. There is no Home page.,True
"Two deer walk out of a gay bar. One turns and says to the other, ""I can't believe I just blew 30 bucks in there.",True
"Which came first, the chicken or the egg?

Neither, the rooster did",True
"What did the kid with no hands get for Christmas?

Gloves.

Just kidding, he hasn't gotten the box open yet.",True
I have to use a stepladder since my real ladder left when I was young.,True
Why can't orphans play baseball? They don't know where home is.,True
Why do orphans play tennis? Cause it's the only love they can get.,True
My grandfather has the heart of a lion and a life ban from the zoo.,True
What do you call a boomerang That doesn't come back? A stick,True
Bought a cake for my girlfriend and wrote 'I'm baking up with you' on it.,True
Why don't black people get sunburned? Because most prisons are indoors.,True
If you wait for the waiter to return..Doesn't that MAKE you the waiter?,True
"Australians don't have sex, they mate.",True
"While cooking breakfast I asked my girlfriend how she likes her eggs, she said fertilized. 😶",True
Why is Peter Pan always flying? Cause he neverlands haah,True
Why do sorority girls walk in odd-numbered packs? Because they can't even.,True
The best part about dead baby jokes is they ever get old,True
"What's the hardest part of a vegetable to eat?
The wheelchair",True
"I broke my pinky today. It hurts, But on the other hand, I'm just fine.",True
"What do you call a Jewish pokemon trainer? 

Ash",True
How do you know if lady gaga is dead? You poke her face,True
What happens if Pinocchio says 'My nose will now grow'?,True
What do you get when you cross a joke and a rhetorical question?,True
So two dyslexics walk into a bra.,True
So I saw a magic tractor today. It was driving down the street and turned into a field.,True
"So two fish are in a tank and one turns to the other and says, ""How do you drive this thing?""",True
Whoever invented knock knock jokes should win a no bell prize.,True
"How does a medium talk with shoes?
She converses",True
"Three years ago today  I asked a beautiful girl to go on a date. Today I asked her to be my wife.
She said no both times.",True
"What is it called when you kill your friend? Homiecide.

Or murder",True
If tomatoes are fruit then isn't ketchup actually a smoothie?,True
What if soy milk is just regular milk introducing itself in Spanish?,True
How come you can drink a drink but not food  a food?,True
What did the homeless man get for Christmas? Frostbite.,True
"Once you have a PhD, every meeting you go to is a doctor's appointment.",True
"Random thought, I've never seen an Asian woman pregnant.",True
"I once asked a pretty homeless woman If I could take her home. She said yes, but you shoulda seen her face when I took her box!",True
Walk into the building like whaddup I got a oh no I'm so sorry wrong building please continue with your funeral God bless,True
I really want to buy one of those grocery checkout dividers but the checkout lady keeps putting it back.,True
